TRADEDATE,RU000A0JR779,RU000A0JQAE3,RU000A0JQLL5,RU000A0JQCL4,RU000A0JRHZ1,RU000A0JQYN4,RU000A0JR7G1,RU000A0JQZ18,RU000A0JS751,RU000A0JRJU8,RU000A0JTKZ1,RU000A0JRCJ6,RU000A0JU9V1,RU000A0JTG59,RU000A0JTYA5,RU000A0JREQ7,RU000A0D0G29,RU000A0JSMA2,RU000A0JTJL3,RU000A0JPLH5,RU000A0JU4L3,RU000A0JS3W6,RU000A0JTK38,RU000A0JVW30,RU000A0ZYCK6,RU000A0JXB41,RU000A101FA1,RU000A0ZYU88,RU000A1007F4,RU000A0JXQF2,RU000A101QE0,RU000A100EG3,RU000A0JWM07,RU000A0ZZYW2,RU000A1014N4,RU000A0ZYUA9,RU000A100A82,RU000A0JVW48,RU000A0JXFM1,RU000A0ZYUB7,RU000A101F94,RU000A0GN9A7,RU000A100EF5,RU0002868076
2019-02-14,,,,,,,,,,,,,101.45100000000001,100.561,99.82600000000001,102.26699999999998,99.381,99.475,97.006,92.359,99.513,99.59,92.83700000000002,102.98200000000001,99.027,99.369,,96.316,,97.679,,,100.527,99.615,,91.587,,104.315,97.26299999999999,91.451,,87.33200000000001,,
2019-02-15,,,,,,,,,,,,,101.46799999999999,100.618,99.857,102.39799999999998,99.406,99.64299999999999,97.237,92.459,99.999,100.383,93.624,103.07700000000001,99.161,99.54899999999999,,96.759,,98.103,,,101.21,100.48700000000001,,92.15,,105.01299999999999,97.81,92.14200000000001,,87.538,,
2019-02-18,,,,,,,,,,,,,101.538,100.711,99.95299999999999,102.52600000000001,99.17299999999999,99.831,97.416,92.83200000000001,100.2,100.529,93.785,103.173,99.324,99.803,,96.831,,98.34700000000001,,,101.32,100.58299999999998,,92.32500000000002,,105.022,98.009,92.26,,87.63,,
2019-02-19,,,,,,,,,,,,,101.574,100.764,99.987,102.543,99.369,99.757,97.37899999999999,92.59,100.055,100.387,93.527,103.196,99.29799999999999,99.68,,96.975,,98.125,,,101.08899999999998,100.13600000000001,,92.02,,104.57799999999999,97.826,92.48200000000001,,87.41099999999999,,
2019-02-20,,,,,,,,,,,,,101.61100000000002,100.804,100.02799999999999,102.564,99.44200000000001,99.709,97.454,92.554,100.042,100.42300000000002,93.508,103.222,99.36,99.671,,96.693,,98.332,,,101.17,99.89299999999999,,92.004,,104.705,97.421,92.07,,87.30900000000003,,
2019-02-21,,,,,,,,,,,,,101.64,100.87799999999999,100.12,102.586,99.416,99.87700000000001,97.37299999999999,92.619,96.60700000000001,100.50299999999999,93.748,99.534,99.352,99.768,,96.912,,98.34,,,101.311,100.17399999999999,,92.09200000000001,,104.93700000000001,97.954,92.19200000000001,,87.61399999999998,,
2019-02-22,,,,,,,,,,,,,101.663,100.94200000000001,100.193,102.663,99.641,99.868,97.428,92.868,96.638,100.5,93.712,99.594,99.398,99.83899999999998,,96.898,,98.34,,,101.38,100.181,,92.194,,105.035,97.959,92.344,,87.223,,
2019-02-25,,,,,,,,,,,,,101.72,100.98299999999999,100.265,102.822,99.653,100.024,97.568,92.699,96.753,101.014,94.14,99.69,99.51799999999999,100.052,,97.149,,98.588,,,101.527,100.469,,92.534,,105.383,98.415,92.68299999999999,,87.336,,
2019-02-26,,,,,,,,,,,,,101.73200000000001,101.016,100.336,102.77600000000001,99.71600000000001,99.98299999999999,97.431,92.906,96.616,100.776,94.054,99.719,99.581,99.95700000000001,,96.94100000000002,,98.382,,,101.49700000000001,100.57700000000001,,92.345,,105.25299999999999,98.25,92.54,,86.41199999999998,,
2019-02-27,,,,,,,,,,,,,101.77,101.062,100.371,102.822,99.626,100.02,97.385,92.65299999999999,96.557,100.618,93.682,99.728,99.61,99.97899999999998,,96.84200000000001,,98.406,,,101.377,100.562,,92.184,,105.17399999999999,98.053,92.322,,87.199,,
2019-02-28,,,,,,,,,,,,,101.82,101.08,100.38,102.861,98.04899999999999,99.953,97.447,92.936,96.565,100.67799999999998,93.926,99.765,99.659,100.073,,96.905,,98.204,,,101.527,100.396,,92.315,,105.12700000000001,98.28,92.58200000000001,,87.25200000000001,,
2019-03-01,,,,,,,,,,,,,101.868,101.15100000000001,100.897,102.92200000000001,98.113,100.154,97.53399999999999,92.62100000000001,96.581,100.906,94.108,99.871,99.73,100.103,,96.98899999999999,,98.556,,,101.65799999999999,100.58599999999998,,92.497,,105.37,98.472,92.818,,87.334,,
2019-03-04,,,,,,,,,,,,,101.954,101.301,100.626,103.027,98.242,100.22399999999999,97.661,93.263,96.81,100.966,94.135,99.977,99.81200000000001,100.204,,97.115,,98.47399999999999,,,101.627,100.535,,92.57799999999999,,105.507,98.51799999999999,92.72200000000001,,87.475,,
2019-03-05,,,,,,,,,,,,,101.971,101.327,100.73299999999999,103.064,98.325,100.274,97.743,93.137,96.77,100.848,94.06200000000001,100.051,99.855,100.23000000000002,,97.125,,98.512,,,101.63,100.483,,92.34700000000001,,105.324,98.31,92.431,,87.383,,
2019-03-06,,,,,,,,,,,,,101.99799999999999,101.338,100.723,103.08,98.246,100.316,97.669,93.167,96.76899999999999,100.744,93.955,100.031,99.88799999999999,100.10600000000001,,97.117,,98.52400000000002,,,101.57,100.236,,92.206,,105.165,98.156,92.324,,87.365,,
2019-03-07,,,,,,,,,,,,,102.013,101.387,100.765,103.122,98.34,100.343,97.694,93.147,96.84899999999999,100.833,94.046,100.036,99.928,100.23,,93.91,,98.572,,,101.585,100.419,,92.375,,105.281,98.238,92.40399999999998,,87.45100000000001,,
2019-03-11,,,,,,,,,,,,,102.07700000000001,101.459,100.79299999999999,103.21700000000001,98.443,100.403,97.86399999999999,92.99600000000001,97.011,100.944,94.155,100.135,100.02600000000001,100.397,,93.941,,98.645,,,101.777,100.437,,92.471,,105.37799999999999,98.549,92.546,,87.485,,
2019-03-12,,,,,,,,,,,,,102.094,101.48299999999999,100.86200000000001,103.258,98.39299999999999,100.291,97.79799999999999,92.71799999999999,97.134,101.132,94.301,100.186,100.06299999999999,100.369,,94.07700000000001,,98.601,,,101.952,100.546,,92.39,,105.429,98.462,92.656,,87.52700000000002,,
2019-03-13,,,,,,,,,,,,,102.102,101.472,100.85399999999998,103.265,98.363,100.307,97.834,92.736,97.04700000000001,101.159,94.351,100.185,100.066,100.396,,94.161,,98.822,,,102.316,100.626,,92.375,,105.449,98.572,92.644,,87.59,,
2019-03-14,,,,,,,,,,,,,102.102,101.484,100.89200000000001,103.262,98.412,100.34200000000001,97.922,92.88799999999999,97.15,101.176,94.421,100.215,100.089,100.405,,94.234,,98.848,,,102.007,100.597,,92.499,,105.488,98.556,92.787,,87.63799999999999,,
2019-03-15,,,,,,,,,,,,,102.112,101.491,100.892,103.263,98.465,100.368,97.949,93.04700000000001,97.195,101.235,94.35299999999998,100.235,100.17200000000001,100.44899999999998,,94.321,,98.905,,,102.03,100.68500000000002,,92.637,,105.551,98.58,92.761,,87.68900000000002,,
2019-03-18,,,,,,,,,,,,,102.19,101.574,101.022,103.341,98.46,100.533,98.266,92.80100000000002,97.419,101.787,94.97399999999999,100.292,100.25399999999999,100.791,,94.609,,99.225,,,102.51299999999999,101.064,,93.311,,105.989,99.225,93.447,,87.74600000000002,,
2019-03-19,,,,,,,,,,,,,102.188,101.553,101.031,103.309,98.38799999999999,100.639,98.314,93.29,97.648,102.028,95.181,100.29799999999999,100.234,100.74600000000001,,94.796,,99.5,,,102.885,101.27,,93.81499999999998,,106.521,99.699,93.73200000000001,,87.866,,
2019-03-20,,,,,,,,,,,,,102.219,101.57999999999998,100.985,103.337,98.521,100.65700000000001,98.307,93.144,97.585,101.939,95.0,100.36399999999999,100.213,100.758,,94.697,,99.483,,,102.493,101.226,,93.515,,106.339,99.537,93.48200000000001,,87.96700000000001,,
2019-03-21,,,,,,,,,,,,,102.222,101.589,101.02799999999999,103.391,98.62100000000001,100.792,98.508,93.23,97.78,102.60799999999999,95.74700000000001,100.439,100.345,100.978,,95.066,,99.947,,,103.10099999999998,101.927,,94.26,,107.196,100.411,94.477,,88.54599999999998,,
2019-03-22,,,,,,,,,,,,,102.236,101.62100000000001,100.998,103.383,98.721,100.75399999999999,98.478,93.628,97.671,102.384,95.493,100.447,100.318,100.834,,94.904,,99.79099999999998,,,102.89200000000001,101.634,,94.07700000000001,,106.897,100.072,94.083,,88.68799999999999,,
2019-03-25,,,,,,,,,,,,,102.27700000000002,101.637,101.1,103.417,98.533,100.84,98.544,93.34199999999998,97.805,102.516,95.60799999999999,100.478,100.396,100.898,,95.103,,99.792,,,103.12299999999999,102.008,,94.158,,107.265,100.384,94.471,,88.75800000000002,,
2019-03-26,,,,,,,,,,,,,102.294,101.637,100.98899999999999,103.42,98.625,100.904,98.58,93.764,97.883,102.649,95.664,100.508,100.421,100.965,,95.132,,99.874,,,103.235,101.963,,94.059,,107.213,100.274,94.275,,88.875,,
2019-03-27,,,,,,,,,,,,,102.317,101.654,100.99600000000001,103.423,98.789,100.809,98.552,93.634,97.723,102.39,95.509,100.563,100.32,100.98,,95.02,,99.73299999999999,,,102.86200000000001,101.695,,93.72399999999999,,106.77700000000002,99.859,94.17600000000002,,89.06299999999997,,
2019-03-28,,,,,,,,,,,,,102.335,101.615,100.948,103.393,98.56200000000001,100.697,98.463,93.626,97.59799999999998,102.225,95.088,100.39,100.259,100.793,,94.694,97.764,99.386,,,98.595,101.425,,93.43299999999999,,106.31,99.364,93.464,,88.715,,
2019-03-29,,,,,,,,,,,,,102.375,101.671,101.008,103.397,98.74700000000001,100.734,98.46999999999998,93.882,97.798,101.869,95.12899999999999,100.476,100.271,100.8,,94.73200000000001,97.671,99.46,,,98.73200000000001,101.48899999999999,,93.551,,106.344,99.045,93.51700000000001,,88.868,,
2019-04-01,,,,,,,,,,,,,102.43,101.67,101.037,103.48200000000001,98.88599999999998,100.91,98.434,93.927,97.708,101.964,94.76700000000001,100.51899999999999,100.248,100.892,,94.516,97.685,99.13,,,98.399,101.10600000000001,,93.259,,105.98299999999999,98.792,93.126,,88.291,,
2019-04-02,,,,,,,,,,,,,102.441,101.67,101.09300000000002,103.575,98.861,100.75200000000001,98.441,93.711,97.751,101.887,94.698,100.56700000000001,100.276,101.034,,94.555,97.575,99.25200000000001,,,98.353,101.012,,93.176,,105.948,98.722,93.054,,88.29700000000001,,
2019-04-03,,,,,,,,,,,,,102.46299999999998,101.648,101.079,103.556,98.484,100.684,98.506,94.024,97.76,101.90100000000001,94.75,100.514,100.31299999999999,100.98,,94.655,97.64299999999999,99.201,,,98.473,100.987,,93.176,,106.08200000000001,98.825,93.12100000000001,,88.45700000000002,,
2019-04-04,,,,,,,,,,,,,102.482,101.609,101.085,103.53299999999999,98.789,100.71700000000001,98.476,93.831,97.786,101.799,94.665,100.56299999999999,100.28200000000001,100.993,,94.70300000000002,97.391,99.25200000000001,,,98.326,100.99,,93.154,,101.876,98.772,92.977,,88.06099999999998,,
2019-04-05,,,,,,,,,,,,,102.506,101.62699999999998,101.141,103.59899999999999,98.925,100.851,98.695,93.844,97.906,101.86200000000001,94.964,100.58,100.377,101.059,,94.917,97.834,99.515,,,98.592,101.20300000000002,,93.525,,102.04299999999999,99.15699999999998,93.17399999999999,,88.11399999999999,,
2019-04-08,,,,,,,,,,,,,102.566,101.7,101.21700000000001,103.684,98.98899999999999,100.954,98.697,93.824,98.03299999999999,102.216,95.046,100.67200000000001,100.456,101.155,,95.134,97.924,99.247,,,98.722,101.682,,93.806,,102.478,99.48100000000001,93.462,,88.45200000000001,,
2019-04-09,,,,,,,,,,,,,102.58700000000002,101.745,101.265,103.652,99.029,101.022,98.913,93.639,98.159,102.48700000000001,95.43700000000001,100.707,100.465,101.302,,95.305,97.947,99.78399999999999,,,99.054,101.727,,93.914,,102.778,99.611,93.90299999999999,,88.49700000000001,,
2019-04-10,,,,,,,,,,,,,102.61200000000001,101.771,101.286,103.73700000000001,99.04799999999999,101.12700000000001,98.93,93.245,98.243,102.641,95.41799999999999,100.76100000000001,100.54799999999999,101.33599999999998,,95.361,98.01,99.87700000000001,,,99.17399999999999,101.902,,94.017,,103.037,99.804,94.041,,88.56,,
2019-04-11,,,,,,,,,,,,,102.633,101.792,101.304,103.759,99.052,101.162,99.009,93.71600000000001,98.213,102.883,95.708,100.758,100.569,101.381,,95.478,98.061,99.972,,,99.306,102.03200000000001,,94.394,,103.363,96.489,94.37900000000002,,88.77900000000002,,
2019-04-12,,,,,,,,,,,,,102.65100000000001,101.805,101.295,103.775,99.039,101.161,99.04700000000001,93.984,98.346,103.011,95.742,100.77,100.589,101.361,,95.59,98.21,100.1,,,99.49,102.067,,94.605,,103.489,96.39,94.288,,88.63600000000001,,
2019-04-15,,,,,,,,,,,,,,101.875,101.332,103.82,99.137,101.194,99.073,94.036,98.397,102.73899999999999,95.739,100.821,100.648,101.371,,95.595,98.246,100.21600000000001,,,99.505,102.029,,94.478,,103.289,96.245,93.975,,88.927,,
2019-04-16,,,,,,,,,,,,,,101.875,101.384,103.851,99.154,101.23899999999999,99.07,93.851,98.42299999999999,102.70700000000001,95.648,100.84,100.692,101.43299999999999,,95.62799999999999,98.31,100.249,,,99.365,101.938,,94.412,,103.125,96.09899999999999,93.62700000000001,,88.69999999999997,,
2019-04-17,,,,,,,,,,,,,,101.889,101.375,103.84299999999999,99.17299999999999,101.289,99.027,94.113,98.314,102.855,95.959,100.91799999999999,100.756,101.42600000000002,,95.744,98.38,100.315,,,99.439,102.073,,94.73,,103.281,96.147,93.626,,88.69,,
2019-04-18,,,,,,,,,,,,,,101.902,101.376,100.076,99.267,101.274,99.111,94.18,98.40299999999999,102.689,95.755,100.967,100.715,101.524,,95.61,98.303,100.322,,,99.23299999999999,99.40899999999999,,94.484,,102.959,95.762,93.51100000000001,,88.75899999999999,,
2019-04-19,,,,,,,,,,,,,,101.93,101.381,100.196,99.289,101.335,99.184,93.825,98.48200000000001,102.70399999999998,95.691,100.979,100.777,101.583,,95.62700000000001,98.27899999999998,100.413,,,99.319,99.468,,94.559,,103.126,95.763,93.545,,89.036,,
2019-04-22,,,,,,,,,,,,,,101.961,101.434,100.156,99.446,101.365,99.36399999999999,93.90100000000001,98.641,102.78200000000001,95.79899999999999,101.09200000000001,100.829,101.648,,95.831,98.257,100.43,,,99.476,99.545,,94.604,,103.06700000000001,95.725,93.589,,88.865,,
2019-04-23,,,,,,,,,,,,,,101.99799999999999,101.466,100.182,99.28,101.359,99.164,94.18,98.488,102.647,95.8,101.103,100.785,101.63,,95.706,98.25299999999999,100.249,,,99.433,99.493,,94.421,,102.925,95.537,93.523,,88.66000000000003,,
2019-04-24,,,,,,,,,,,,,,102.038,101.471,100.182,99.29,101.392,99.15,94.14,98.46799999999999,102.749,95.762,101.088,100.819,101.62100000000001,,95.68299999999999,98.189,100.228,,,99.354,99.575,,94.641,,102.84299999999999,95.591,93.618,,88.735,,
2019-04-25,,,,,,,,,,,,,,102.07700000000001,101.503,100.243,99.459,101.397,99.063,94.20299999999999,98.456,102.73200000000001,95.686,101.084,100.812,101.59899999999999,,95.487,98.16,96.572,,,99.317,99.47399999999999,,94.333,96.24600000000001,102.743,95.49700000000001,93.603,,88.82799999999999,,
2019-04-26,,,,,,,,,,,,,,102.126,101.51999999999998,100.27600000000001,99.429,101.444,99.21,94.34,98.546,102.76899999999999,95.838,101.152,100.897,101.665,,95.632,98.296,96.689,,,99.351,99.659,,94.603,96.49,102.884,95.581,93.734,,88.905,,
2019-04-29,,,,,,,,,,,,,,102.26299999999999,101.62299999999999,100.374,99.436,101.58,99.50200000000001,94.331,98.695,103.14,96.316,101.26,101.089,101.81,,95.85600000000001,98.492,96.98700000000001,,,99.775,100.01100000000001,,95.008,96.75399999999999,103.289,96.131,94.311,,88.932,,
2019-04-30,,,,,,,,,,,,,,102.359,101.735,100.431,99.49,101.707,99.57799999999999,94.409,98.95,103.427,96.40899999999999,101.29000000000002,101.253,101.959,,96.03200000000001,98.794,97.182,,,99.94200000000001,100.256,,95.34899999999999,97.032,103.76899999999999,96.546,94.796,,89.06400000000002,,
2019-05-02,,,,,,,,,,,,,,102.40899999999999,101.821,100.494,99.752,101.801,99.56199999999998,94.315,98.949,103.479,96.40799999999999,101.466,101.421,102.049,,96.159,99.326,97.34300000000002,,,100.115,100.331,,95.71799999999999,98.46799999999999,103.91,96.716,94.924,,89.432,,
2019-05-03,,,,,,,,,,,,,,102.431,101.847,100.51,99.794,101.87899999999999,99.686,94.477,98.912,103.454,96.44,101.45,101.424,102.069,,96.12299999999999,99.0,97.388,,,100.097,100.396,,95.42499999999998,100.18,103.936,96.752,94.807,,89.47399999999999,,
2019-05-06,,,,,,,,,,,,,,102.456,101.89299999999999,100.569,99.684,101.801,99.61,94.461,98.92399999999999,103.466,96.389,101.495,101.38,102.041,,96.115,98.823,97.20000000000002,,,100.01299999999999,100.005,,95.325,97.54799999999999,103.75,96.62700000000001,94.745,,89.228,,
2019-05-07,,,,,,,,,,,,,,102.513,101.922,100.594,99.721,101.78299999999999,99.65100000000001,94.553,98.838,103.51,96.507,101.51100000000001,101.467,102.018,,96.15,98.907,97.21799999999999,,,100.084,100.178,,95.473,97.48900000000002,104.038,96.676,94.78,,89.471,,
2019-05-08,,,,,,,,,,,,,,102.52799999999999,101.854,100.619,99.75,101.807,99.694,94.523,98.93299999999999,103.51,96.566,101.54700000000001,101.485,102.104,,96.08,98.972,97.375,,,100.14200000000001,100.25,,95.51299999999999,98.352,104.12,96.95700000000001,95.058,,89.51,,
2019-05-10,,,,,,,,,,,,,,102.584,101.92200000000001,100.65899999999999,100.08200000000001,101.885,99.70299999999999,94.551,99.015,103.439,96.64299999999999,101.555,101.488,102.038,,96.169,98.994,97.391,,,100.195,100.34,,95.595,100.20200000000001,104.015,96.86200000000001,95.046,,89.39800000000002,,
2019-05-13,,,,,,,,,,,,,,102.653,102.027,100.727,99.846,101.965,99.686,94.46799999999999,99.001,103.52600000000001,96.64399999999999,101.654,101.567,102.131,,96.209,98.964,97.375,,,100.15500000000002,100.319,,95.48,97.59899999999999,104.16799999999999,96.848,94.89200000000001,,89.345,,
2019-05-14,,,,,,,,,,,,,,102.649,102.059,100.78,99.82700000000001,102.008,99.744,94.512,99.012,103.586,96.67,101.715,101.646,102.215,,96.228,98.939,97.39,,,100.26899999999999,100.39,,95.52700000000002,97.639,104.138,96.91799999999999,94.787,,89.38,,
2019-05-15,,,,,,,,,,,,,,102.70200000000001,102.109,100.82600000000001,99.978,102.103,99.949,92.789,99.087,103.68999999999998,96.87200000000001,101.816,101.78600000000002,102.43799999999999,,96.45299999999999,99.191,97.645,,,100.341,100.576,,95.571,97.697,104.293,96.99,94.883,,89.385,,
2019-05-16,,,,,,,,,,,,,,102.742,102.213,101.053,100.038,102.278,100.00200000000001,94.66,99.20200000000001,103.918,96.99700000000001,101.943,101.784,102.589,,96.638,99.504,97.82799999999999,,,100.64399999999999,100.935,,96.071,98.163,104.754,97.535,95.411,,89.652,,
2019-05-17,,,,,,,,,,,,,,102.81499999999998,102.25299999999999,101.133,99.985,102.42,100.15299999999999,95.542,99.773,104.1,96.82799999999999,102.086,101.84200000000001,102.65899999999999,,96.802,99.624,98.015,,,100.765,101.044,,96.208,98.48899999999999,105.226,97.802,95.86,,89.74799999999998,,
2019-05-20,,,,,,,,,,,,,,102.90299999999999,102.38799999999999,101.285,100.161,102.562,100.383,95.757,99.479,104.33100000000002,97.44,102.229,101.91700000000002,102.898,,96.927,99.766,98.12200000000001,,,100.946,101.272,,96.57500000000002,99.125,105.764,98.376,96.428,,90.072,,
2019-05-21,,,,,,,,,,,,,,102.90399999999998,102.37200000000001,101.288,100.177,102.573,100.322,95.57600000000001,99.522,104.318,97.427,102.28600000000002,101.966,102.926,,96.958,99.825,98.243,,,101.315,101.459,,96.67499999999998,99.071,106.065,98.927,96.61,,90.14,,
2019-05-22,,,,,,,,,,,,,,102.921,102.416,101.405,100.364,102.872,100.49,95.79299999999999,100.022,104.91799999999999,98.233,102.338,102.087,103.19,,97.379,100.501,98.695,,,101.645,102.219,,97.15299999999999,99.686,106.773,99.694,97.436,,91.06700000000001,,
2019-05-23,,,,,,,,,,,,,,102.919,102.399,101.378,100.227,102.763,100.565,95.59,99.837,104.772,97.978,102.354,102.10700000000001,103.127,,97.349,100.331,98.507,,,101.302,101.833,,97.147,99.74700000000001,106.611,99.48299999999999,97.315,,91.529,,
2019-05-24,,,,,,,,,,,,,,102.936,102.449,101.45200000000001,100.292,102.559,100.58700000000002,95.743,99.99600000000001,104.848,98.005,102.409,102.114,103.275,,97.307,100.426,98.621,,,101.42,101.993,,97.155,99.62600000000002,106.493,99.40899999999999,97.422,,91.427,,
2019-05-27,,,,,,,,,,,,,,102.946,102.477,101.49799999999999,100.569,102.939,100.62899999999999,95.72,99.973,104.758,98.067,102.399,102.15,103.15799999999999,,97.70100000000001,100.48,98.708,,,101.458,102.05,,97.359,99.93799999999999,106.477,99.307,97.521,,91.594,,
2019-05-28,,,,,,,,,,,,,,102.936,102.449,101.536,100.34899999999999,102.935,100.619,95.497,99.96,104.896,98.175,102.473,102.161,103.191,,97.45199999999998,100.49799999999999,98.674,,,101.611,102.09100000000001,,97.288,99.51099999999998,106.517,99.302,97.212,,91.49,,
2019-05-29,,,,,,,,,,,,,,102.92799999999998,102.434,101.577,100.46999999999998,102.833,100.62,95.84200000000001,99.979,104.801,97.99,102.45700000000001,102.146,103.227,,97.4,100.48200000000001,98.53299999999999,,,101.52,101.89700000000002,,97.0,99.135,106.27100000000002,99.116,96.965,,91.373,,
2019-05-30,,,,,,,,,,,,,,102.946,99.236,101.59100000000001,98.891,102.959,100.7,,100.164,104.95,98.32600000000001,102.491,102.19899999999998,103.275,,97.689,100.764,98.788,,,101.662,102.134,,97.321,99.492,106.844,99.515,93.878,,91.47399999999999,,
2019-05-31,,,,,,,,,,,,,,102.963,99.23200000000001,101.664,98.671,103.096,100.748,94.95,100.20299999999999,104.906,98.195,102.512,102.223,103.23899999999999,,97.672,100.758,98.959,,,101.72,102.06299999999999,,97.457,99.32700000000001,107.004,99.62100000000001,93.79200000000002,,91.555,,
2019-06-03,,,,,,,,,,,,,,103.01899999999999,99.254,101.64399999999999,98.901,103.049,100.796,95.451,100.203,104.927,98.2,102.54299999999999,102.196,103.33200000000001,,97.65100000000001,100.711,98.876,,,101.731,102.136,,97.321,99.40099999999998,106.909,99.633,93.746,,91.523,,
2019-06-04,,,,,,,,,,,,,,103.03399999999999,99.262,101.63,98.921,103.124,100.93799999999999,95.488,100.294,105.211,98.51700000000001,102.537,102.29,103.329,,97.75200000000001,100.873,98.979,,,101.885,102.338,,97.77,99.775,107.235,99.868,94.186,,91.625,,
2019-06-05,,,,,,,,,,,,,,103.053,99.30799999999999,101.768,99.017,103.255,101.05799999999999,95.404,100.376,105.649,99.155,102.60600000000001,102.396,103.447,,97.85399999999998,101.094,99.116,,,102.19,102.71700000000001,,98.217,100.289,107.74700000000001,100.522,94.985,,91.885,,
2019-06-06,,,,,,,,,,,,,,103.075,99.317,102.22899999999998,99.109,103.4,101.154,95.37600000000002,100.522,106.165,99.40899999999999,102.6,102.502,103.61399999999999,,97.991,101.162,99.277,,98.205,102.38,103.036,,95.027,100.898,108.19,100.899,95.586,,92.25200000000001,,
2019-06-07,,,,,,,,,,,,,,103.09100000000001,99.37,101.79899999999999,99.108,103.58700000000002,101.248,95.53399999999999,100.67900000000002,106.287,99.554,102.67200000000001,102.654,103.78,,98.113,101.26100000000001,99.337,,98.291,102.694,103.284,,95.272,100.82600000000001,108.458,101.215,96.009,,92.588,,
2019-06-10,,,,,,,,,,,,,,103.183,99.429,101.835,98.961,103.739,101.406,95.727,100.76699999999998,106.499,99.691,102.789,102.83599999999998,103.95200000000001,,98.351,101.389,99.443,,98.29799999999999,103.079,103.48200000000001,,95.533,101.37200000000001,108.67399999999999,101.66,96.425,,92.691,,
2019-06-11,,,,,,,,,,,,,,103.20200000000001,99.465,101.82600000000001,99.21600000000001,103.755,101.481,96.111,100.81299999999999,106.589,99.943,102.68,102.803,104.063,,98.323,101.4,99.54700000000001,,98.515,103.23299999999999,103.561,,95.758,101.36,108.789,101.751,96.671,,92.676,,
2019-06-13,,,,,,,,,,,,,,99.848,99.505,101.887,99.18,103.75,101.507,96.076,100.79,106.478,99.82600000000001,102.881,102.913,100.34799999999998,,98.34299999999999,101.32799999999999,99.62899999999999,,98.35799999999999,103.059,103.421,,95.67200000000001,101.462,108.82500000000002,101.656,96.461,,92.791,,
2019-06-14,,,,,,,,,,,,,,99.877,99.584,101.944,99.27,103.889,101.53299999999999,95.939,100.882,106.711,100.095,102.95299999999999,102.945,100.46700000000001,,98.55,101.457,99.56,,98.549,103.169,103.705,,95.962,101.485,108.857,101.95200000000001,96.928,,93.286,,
2019-06-17,,,,,,,,,,,,,,99.97399999999999,99.75200000000001,102.051,99.305,104.02299999999998,101.774,96.138,101.046,106.89299999999999,100.29200000000002,103.103,103.137,100.531,,98.709,101.568,99.84799999999998,,98.935,103.37100000000001,104.034,,96.20200000000001,101.78,109.211,102.36,97.39,,93.69,,
2019-06-18,,,,,,,,,,,,,,100.03399999999999,99.82700000000001,102.05799999999999,99.226,104.045,101.928,96.456,101.065,106.76100000000001,100.421,103.137,103.172,100.617,,98.83400000000002,101.75,99.866,,98.86,103.40799999999999,104.021,,96.484,102.031,109.627,102.639,97.71799999999999,,93.84200000000001,,
2019-06-19,,,,,,,,,,,,,,100.033,99.87099999999998,102.096,99.283,104.271,102.151,96.676,101.391,107.678,101.059,103.31,103.26100000000001,100.87799999999999,,99.054,102.234,100.337,,99.246,104.06,104.78,,97.277,102.839,110.26899999999999,103.54,98.478,,94.768,101.979,
2019-06-20,,,,,,,,,,,,,,100.076,99.947,102.244,99.346,104.59899999999999,102.76,96.797,101.768,108.427,101.792,103.39,99.929,101.118,,99.35600000000001,102.602,100.755,,99.484,104.855,105.44,,97.815,103.682,111.24700000000001,104.62200000000001,99.426,,95.579,103.236,
2019-06-21,,,,,,,,,,,,,,100.113,99.921,102.266,99.447,104.54,102.191,96.787,101.691,107.887,101.359,103.38,99.869,101.14399999999999,,99.248,102.478,100.54700000000001,,100.006,104.391,105.005,,97.54,103.33899999999998,110.903,104.115,98.84,,95.236,103.145,
2019-06-24,,,,,,,,,,,,,,100.17600000000002,100.008,102.295,99.542,104.596,102.435,97.222,101.633,108.263,101.612,103.448,99.922,101.14200000000001,,99.31,102.5,100.66,,99.96700000000001,104.604,105.25299999999999,,97.663,103.61,111.175,104.241,99.276,,95.537,103.484,
2019-06-25,,,,,,,,,,,,,,100.17900000000002,100.07799999999999,102.304,99.542,104.64399999999999,102.56200000000001,96.51,101.59900000000002,108.325,101.87,103.46799999999999,99.927,101.068,,99.32799999999999,102.657,100.643,,99.756,104.48100000000001,105.25,,97.992,103.415,111.395,104.426,99.174,,95.84499999999998,103.197,
2019-06-26,,,,,,,,,,,,,,100.198,100.04299999999999,102.271,99.593,104.584,102.27799999999999,97.006,101.561,108.13,101.391,103.435,99.789,101.09700000000001,,99.194,102.445,100.565,,99.657,104.37799999999999,105.079,,97.617,103.527,111.029,104.147,99.205,,95.65,103.07700000000001,
2019-06-27,,,,,,,,,,,,,,100.245,100.06200000000001,102.295,99.686,104.484,102.338,97.366,101.571,108.12,101.417,103.479,99.88500000000002,101.059,,99.19,102.461,100.54,,99.531,104.495,104.966,,97.71399999999998,103.647,110.98,104.071,99.081,,95.42200000000001,103.04,
2019-06-28,,,,,,,,,,,,,,100.25299999999999,100.114,102.305,99.76700000000001,104.59,102.35700000000001,97.389,101.705,108.345,101.656,103.554,99.92200000000001,101.184,,99.292,102.614,100.826,,99.553,104.557,105.165,,97.8,103.751,111.291,104.249,99.21,,95.54900000000002,103.231,
